site_num,date_local,pm_tot,site
134,2011-02-02,16.7,manhattan
134,2011-02-08,9.7,manhattan
134,2011-02-11,19.7,manhattan
134,2011-02-14,8,manhattan
134,2011-02-17,27,manhattan
134,2011-02-20,6.2,manhattan
134,2011-02-23,13.9,manhattan
134,2011-02-26,10.6,manhattan
134,2011-03-01,7.2,manhattan
134,2011-03-04,9,manhattan
134,2011-03-07,4.3,manhattan
134,2011-03-10,8.3,manhattan
134,2011-03-13,9.6,manhattan
134,2011-03-16,9.2,manhattan
134,2011-03-19,7.2,manhattan
134,2011-03-22,7,manhattan
134,2011-03-25,8,manhattan
134,2011-03-28,5.8,manhattan
134,2011-03-31,6.1,manhattan
134,2011-04-03,8.9,manhattan
134,2011-04-06,8.2,manhattan
134,2011-04-09,20.8,manhattan
134,2011-04-12,5.5,manhattan
134,2011-04-15,6.7,manhattan
134,2011-04-18,10.2,manhattan
134,2011-04-21,6.7,manhattan
134,2011-04-24,17.3,manhattan
134,2011-04-27,9.4,manhattan
134,2011-04-30,5.7,manhattan
134,2011-05-03,13.1,manhattan
134,2011-05-06,11.5,manhattan
134,2011-05-09,6.5,manhattan
134,2011-05-12,7.9,manhattan
134,2011-05-15,14.7,manhattan
134,2011-05-18,6,manhattan
134,2011-05-21,17,manhattan
134,2011-05-24,20,manhattan
134,2011-05-27,21.7,manhattan
134,2011-05-30,12.1,manhattan
134,2011-06-02,5.8,manhattan
134,2011-06-05,5.9,manhattan
134,2011-06-08,29.5,manhattan
134,2011-06-11,8.4,manhattan
134,2011-06-14,6.2,manhattan
134,2011-06-17,12.6,manhattan
134,2011-06-20,11.5,manhattan
134,2011-06-23,23.1,manhattan
134,2011-06-26,12.4,manhattan
134,2011-06-29,10.1,manhattan
134,2011-07-02,11.4,manhattan
134,2011-07-05,13.8,manhattan
134,2011-07-08,22.3,manhattan
134,2011-07-11,22.6,manhattan
134,2011-07-14,5.7,manhattan
134,2011-07-17,11.1,manhattan
134,2011-07-20,25.5,manhattan
134,2011-07-23,10.3,manhattan
134,2011-07-26,11.8,manhattan
134,2011-07-29,18.7,manhattan
134,2011-08-01,17.8,manhattan
134,2011-08-04,11.1,manhattan
134,2011-08-07,16.1,manhattan
134,2011-08-10,26.8,manhattan
134,2011-08-13,14.5,manhattan
134,2011-08-16,5.7,manhattan
134,2011-08-19,15.7,manhattan
134,2011-08-22,6.6,manhattan
134,2011-08-25,11.7,manhattan
134,2011-08-28,2.9,manhattan
134,2011-09-03,17,manhattan
134,2011-09-06,2.8,manhattan
134,2011-09-18,4.6,manhattan
134,2011-09-24,10.6,manhattan
134,2011-09-30,12.1,manhattan
134,2011-10-03,6,manhattan
134,2011-10-12,5.3,manhattan
134,2011-10-15,7.4,manhattan
134,2011-10-18,15.8,manhattan
134,2011-10-21,15.5,manhattan
134,2011-10-24,15.4,manhattan
134,2011-10-27,10.2,manhattan
134,2011-10-30,7.5,manhattan
134,2011-11-02,18.2,manhattan
134,2011-11-05,7.6,manhattan
134,2011-11-08,23.8,manhattan
134,2011-11-11,8.3,manhattan
134,2011-11-17,6.7,manhattan
134,2011-11-20,11.7,manhattan
134,2011-11-23,6.8,manhattan
134,2011-11-26,15.9,manhattan
134,2011-11-29,6.6,manhattan
134,2011-12-05,20.3,manhattan
134,2011-12-08,8.4,manhattan
134,2011-12-11,11.3,manhattan
134,2011-12-14,21.6,manhattan
134,2011-12-17,6,manhattan
134,2011-12-20,10.8,manhattan
134,2011-12-23,7.3,manhattan
134,2011-12-26,8,manhattan
134,2011-12-29,7.7,manhattan
124,2011-01-01,34.9,queens
124,2011-01-02,14.1,queens
124,2011-01-03,6.7,queens
124,2011-01-04,17.4,queens
124,2011-01-05,10.5,queens
124,2011-01-06,15.4,queens
124,2011-01-07,20.5,queens
124,2011-01-08,20.6,queens
124,2011-01-09,7,queens
124,2011-01-10,6.5,queens
124,2011-01-11,9.2,queens
124,2011-01-12,11.2,queens
124,2011-01-13,3.9,queens
124,2011-01-14,10,queens
124,2011-01-15,16.9,queens
124,2011-01-16,10.2,queens
124,2011-01-17,6.9,queens
124,2011-01-18,8.2,queens
124,2011-01-19,14.8,queens
124,2011-01-20,8.4,queens
124,2011-01-21,10.5,queens
124,2011-01-22,10.1,queens
124,2011-01-23,13.6,queens
124,2011-01-24,14.5,queens
124,2011-01-25,32.3,queens
124,2011-01-26,25.3,queens
124,2011-01-27,12.5,queens
124,2011-01-28,26.4,queens
124,2011-01-29,22.4,queens
124,2011-01-30,21.5,queens
124,2011-01-31,8.2,queens
124,2011-02-01,11.2,queens
124,2011-02-02,9.5,queens
124,2011-02-03,6.6,queens
124,2011-02-04,18.1,queens
124,2011-02-05,17.3,queens
124,2011-02-06,11.5,queens
124,2011-02-07,23.5,queens
124,2011-02-08,7.6,queens
124,2011-02-09,10.7,queens
124,2011-02-10,12.1,queens
124,2011-02-11,17.7,queens
124,2011-02-12,13.9,queens
124,2011-02-13,10.2,queens
124,2011-02-14,6.3,queens
124,2011-02-15,3.3,queens
124,2011-02-16,11.3,queens
124,2011-02-17,24.7,queens
124,2011-02-18,14.7,queens
124,2011-02-19,2.5,queens
124,2011-02-20,4.7,queens
124,2011-02-21,6.8,queens
124,2011-02-22,6.8,queens
124,2011-02-23,9.4,queens
124,2011-02-24,17.5,queens
124,2011-02-25,6.7,queens
124,2011-02-26,9.2,queens
124,2011-02-27,10.9,queens
124,2011-02-28,11.6,queens
124,2011-03-01,5.5,queens
124,2011-03-02,9.2,queens
124,2011-03-03,5,queens
124,2011-03-04,6,queens
124,2011-03-05,4.8,queens
124,2011-03-06,4.1,queens
124,2011-03-07,3.5,queens
124,2011-03-08,5.5,queens
124,2011-03-09,6.5,queens
124,2011-03-10,6,queens
124,2011-03-11,4.4,queens
124,2011-03-12,8.9,queens
124,2011-03-13,7.8,queens
124,2011-03-14,4.9,queens
124,2011-03-15,7.3,queens
124,2011-03-16,6.2,queens
124,2011-03-17,10.2,queens
124,2011-03-18,10,queens
124,2011-03-19,4.6,queens
124,2011-03-20,5.3,queens
124,2011-03-21,9,queens
124,2011-03-22,5.7,queens
124,2011-03-28,9.5,queens
124,2011-04-14,4.9,queens
124,2011-04-15,4.3,queens
124,2011-04-16,4.9,queens
124,2011-04-18,7.5,queens
124,2011-04-19,10.3,queens
124,2011-04-21,4.7,queens
124,2011-04-22,3.9,queens
124,2011-04-23,8.6,queens
124,2011-04-24,14.7,queens
124,2011-04-26,7.6,queens
124,2011-04-27,4.9,queens
124,2011-04-28,5.6,queens
124,2011-04-30,4.2,queens
124,2011-05-01,5.1,queens
124,2011-05-02,5.2,queens
124,2011-05-03,8.5,queens
124,2011-05-04,4.5,queens
124,2011-05-05,3.2,queens
124,2011-05-06,9.1,queens
124,2011-05-07,7.7,queens
124,2011-05-08,6.7,queens
124,2011-05-09,5,queens
124,2011-05-10,3.5,queens
124,2011-05-11,3.4,queens
124,2011-05-12,4.6,queens
124,2011-05-13,4.2,queens
124,2011-05-14,3.7,queens
124,2011-05-15,9.2,queens
124,2011-05-16,4.9,queens
124,2011-05-17,2.5,queens
124,2011-05-18,3.2,queens
124,2011-05-19,7.1,queens
124,2011-05-20,16.5,queens
124,2011-05-21,13.4,queens
124,2011-05-22,6.2,queens
124,2011-05-23,6.5,queens
124,2011-05-24,15.7,queens
124,2011-05-25,8.2,queens
124,2011-05-26,18.4,queens
124,2011-05-27,17.9,queens
124,2011-05-28,9.1,queens
124,2011-05-29,10.6,queens
124,2011-05-30,10.9,queens
124,2011-05-31,13.2,queens
124,2011-06-11,6.2,queens
124,2011-06-12,5.2,queens
124,2011-06-13,4.8,queens
124,2011-06-14,3.9,queens
124,2011-06-15,7.9,queens
124,2011-06-16,12.7,queens
124,2011-06-17,10.2,queens
124,2011-06-18,17.4,queens
124,2011-06-24,8.5,queens
124,2011-06-25,12.8,queens
124,2011-06-26,9.1,queens
124,2011-06-28,16.1,queens
124,2011-06-29,8.6,queens
124,2011-06-30,8.4,queens
124,2011-07-06,21.6,queens
124,2011-07-07,20.6,queens
124,2011-07-08,17.6,queens
124,2011-07-09,10,queens
124,2011-07-10,7.9,queens
124,2011-07-11,19.2,queens
124,2011-07-12,12.4,queens
124,2011-07-13,8.1,queens
124,2011-07-14,4.6,queens
124,2011-07-15,9.2,queens
124,2011-07-16,12.6,queens
124,2011-07-29,15.5,queens
124,2011-07-30,6.9,queens
124,2011-07-31,7.4,queens
124,2011-08-01,15.4,queens
124,2011-08-03,8.1,queens
124,2011-08-04,6.7,queens
124,2011-08-05,10.4,queens
124,2011-08-06,5.2,queens
124,2011-08-07,10.6,queens
124,2011-08-08,13.4,queens
124,2011-08-09,14.3,queens
124,2011-08-10,11.5,queens
124,2011-08-11,5.2,queens
124,2011-08-12,5.6,queens
124,2011-08-13,9.3,queens
124,2011-08-14,8.4,queens
124,2011-08-16,3.3,queens
124,2011-08-17,26,queens
124,2011-08-18,9,queens
124,2011-08-19,11.4,queens
124,2011-08-20,15.3,queens
124,2011-08-21,13.5,queens
124,2011-08-22,6.8,queens
124,2011-08-23,5.5,queens
124,2011-08-24,7.4,queens
124,2011-08-25,9.8,queens
124,2011-08-26,12.6,queens
124,2011-08-27,7.4,queens
124,2011-08-28,7.9,queens
124,2011-08-29,8.6,queens
124,2011-08-30,7.2,queens
124,2011-08-31,9.5,queens
124,2011-09-02,8.8,queens
124,2011-09-03,10.4,queens
124,2011-09-04,12,queens
124,2011-09-05,7.5,queens
124,2011-09-06,2,queens
124,2011-09-07,1.7,queens
124,2011-09-08,2.6,queens
124,2011-09-09,4.5,queens
124,2011-09-10,7.4,queens
124,2011-09-11,5,queens
124,2011-09-12,13.9,queens
124,2011-09-13,19.5,queens
124,2011-09-14,20.6,queens
124,2011-09-15,13.4,queens
124,2011-09-16,2.7,queens
124,2011-09-17,3.9,queens
124,2011-09-18,3.4,queens
124,2011-09-19,3.6,queens
124,2011-09-20,7.2,queens
124,2011-09-23,7.1,queens
124,2011-09-24,7,queens
124,2011-09-25,10.2,queens
124,2011-09-26,13.1,queens
124,2011-09-27,7.8,queens
124,2011-09-28,5.5,queens
124,2011-09-29,7,queens
124,2011-09-30,11.5,queens
124,2011-10-01,5.7,queens
124,2011-10-02,2.6,queens
124,2011-10-03,4.1,queens
124,2011-10-04,4.8,queens
124,2011-10-05,3.9,queens
124,2011-10-06,4.5,queens
124,2011-10-07,4.8,queens
124,2011-10-09,15.6,queens
124,2011-10-10,15.5,queens
124,2011-10-12,4.2,queens
124,2011-10-13,3.1,queens
124,2011-10-14,4.8,queens
124,2011-10-15,4.7,queens
124,2011-10-16,4.4,queens
124,2011-10-17,5.8,queens
124,2011-10-18,9.2,queens
124,2011-10-19,4.7,queens
124,2011-10-20,4.4,queens
124,2011-10-21,3.3,queens
124,2011-10-22,5.3,queens
124,2011-10-23,6.6,queens
124,2011-10-24,12.6,queens
124,2011-10-25,6.6,queens
124,2011-10-26,12.2,queens
124,2011-10-27,7.9,queens
124,2011-10-28,4.1,queens
124,2011-10-29,3,queens
124,2011-10-30,5.4,queens
124,2011-10-31,13.6,queens
124,2011-11-01,7.3,queens
124,2011-11-02,16,queens
124,2011-11-03,16.8,queens
124,2011-11-04,7.6,queens
124,2011-11-05,6.1,queens
124,2011-11-06,12.1,queens
124,2011-11-07,14.1,queens
124,2011-11-08,22.5,queens
124,2011-11-09,17.9,queens
124,2011-11-10,8.4,queens
124,2011-11-11,4.4,queens
124,2011-11-12,7.8,queens
124,2011-11-13,11,queens
124,2011-11-14,10.7,queens
124,2011-11-15,9.5,queens
124,2011-11-16,9.6,queens
124,2011-11-17,5,queens
124,2011-11-18,5.5,queens
124,2011-11-19,7.5,queens
124,2011-11-20,12,queens
124,2011-11-21,7.5,queens
124,2011-11-22,5.2,queens
124,2011-11-23,4.3,queens
124,2011-11-24,5.5,queens
124,2011-11-25,9.3,queens
124,2011-11-26,13.8,queens
124,2011-11-27,19.2,queens
124,2011-11-28,6,queens
124,2011-11-29,3.4,queens
124,2011-11-30,2.7,queens
124,2011-12-01,4.3,queens
124,2011-12-02,9.5,queens
124,2011-12-03,7.9,queens
124,2011-12-04,13.4,queens
124,2011-12-05,14.4,queens
124,2011-12-06,4.7,queens
124,2011-12-07,6,queens
124,2011-12-08,5.8,queens
124,2011-12-09,14,queens
124,2011-12-10,9.3,queens
124,2011-12-11,11.1,queens
124,2011-12-12,22,queens
124,2011-12-13,19.8,queens
124,2011-12-14,17.4,queens
124,2011-12-15,9.8,queens
124,2011-12-16,5.2,queens
124,2011-12-17,3.7,queens
124,2011-12-18,5.6,queens
124,2011-12-19,13.6,queens
124,2011-12-20,8,queens
124,2011-12-21,9.6,queens
124,2011-12-22,7.1,queens
124,2011-12-23,4.5,queens
124,2011-12-24,4.6,queens
124,2011-12-25,9.4,queens
124,2011-12-26,5.9,queens
124,2011-12-27,5.7,queens
124,2011-12-28,3,queens
124,2011-12-29,6.1,queens
124,2011-12-30,13.8,queens
124,2011-12-31,13.3,queens
110,2012-06-29,21.8,bronx
110,2012-07-02,6.4,bronx
110,2012-07-05,12.5,bronx
110,2012-07-08,15.3,bronx
110,2012-07-11,7.7,bronx
110,2012-07-14,13.3,bronx
110,2012-07-17,16.6,bronx
110,2012-07-20,6.8,bronx
110,2012-07-23,18.5,bronx
110,2012-07-26,12.7,bronx
110,2012-07-29,6.7,bronx
110,2012-08-01,8.4,bronx
110,2012-08-04,14.7,bronx
110,2012-08-07,6.8,bronx
110,2012-08-10,7.6,bronx
110,2012-08-13,7.1,bronx
110,2012-08-16,9.6,bronx
110,2012-08-19,5.9,bronx
110,2012-08-22,12.7,bronx
110,2012-08-25,13.8,bronx
110,2012-08-28,8.2,bronx
110,2012-08-31,15.9,bronx
110,2012-09-03,5.5,bronx
110,2012-09-06,7.8,bronx
110,2012-09-09,3.9,bronx
110,2012-09-12,8.4,bronx
110,2012-09-15,3.7,bronx
110,2012-09-18,6.3,bronx
110,2012-09-21,4.7,bronx
110,2012-09-24,3.5,bronx
110,2012-09-27,13.5,bronx
110,2012-09-30,7,bronx
110,2012-10-03,16.1,bronx
110,2012-10-06,12.2,bronx
110,2012-10-09,4.5,bronx
110,2012-10-12,6,bronx
110,2012-10-15,7.2,bronx
110,2012-10-18,10.8,bronx
110,2012-10-21,6,bronx
110,2012-10-24,10.5,bronx
110,2012-10-27,6.5,bronx
110,2012-10-30,3.7,bronx
110,2012-11-02,3.7,bronx
110,2012-11-08,5,bronx
110,2012-11-11,23.7,bronx
110,2012-11-14,4.2,bronx
110,2012-11-17,9.9,bronx
110,2012-11-20,11.3,bronx
110,2012-11-23,16.2,bronx
110,2012-11-26,10.2,bronx
110,2012-11-29,18.9,bronx
110,2012-12-02,25,bronx
110,2012-12-05,5.5,bronx
110,2012-12-08,22.9,bronx
110,2012-12-11,4.4,bronx
110,2012-12-14,17.7,bronx
110,2012-12-23,8,bronx
110,2012-12-26,5.7,bronx
110,2012-12-29,10.3,bronx
134,2012-01-01,12,manhattan
134,2012-01-04,9.2,manhattan
134,2012-01-07,15.9,manhattan
134,2012-01-10,17.4,manhattan
134,2012-01-13,9.5,manhattan
134,2012-01-16,10,manhattan
134,2012-01-19,16.5,manhattan
134,2012-01-22,10.6,manhattan
134,2012-01-25,10.3,manhattan
134,2012-01-28,6.5,manhattan
134,2012-01-31,10,manhattan
134,2012-02-03,8.7,manhattan
134,2012-02-06,12.6,manhattan
134,2012-02-09,12.3,manhattan
134,2012-02-12,5.4,manhattan
134,2012-02-15,22.4,manhattan
134,2012-02-18,9.7,manhattan
134,2012-02-21,7.4,manhattan
134,2012-02-24,10.1,manhattan
134,2012-02-27,14,manhattan
134,2012-03-01,9.7,manhattan
134,2012-03-04,7.1,manhattan
134,2012-03-07,10.3,manhattan
134,2012-03-10,3.2,manhattan
134,2012-03-13,13.5,manhattan
134,2012-03-16,22.9,manhattan
134,2012-03-19,16.7,manhattan
134,2012-03-22,15.6,manhattan
134,2012-03-25,10.4,manhattan
134,2012-03-28,10.8,manhattan
134,2012-03-31,7.9,manhattan
134,2012-04-03,5.7,manhattan
134,2012-04-06,4,manhattan
134,2012-04-09,6.5,manhattan
134,2012-04-12,4.8,manhattan
134,2012-04-15,17.5,manhattan
134,2012-04-18,7.6,manhattan
134,2012-04-21,8.5,manhattan
134,2012-04-24,6.6,manhattan
134,2012-04-27,6.5,manhattan
134,2012-04-30,5.6,manhattan
134,2012-05-03,12.8,manhattan
134,2012-05-06,6.7,manhattan
134,2012-05-09,13.7,manhattan
134,2012-05-12,11.2,manhattan
134,2012-05-15,10.9,manhattan
134,2012-05-18,7.1,manhattan
134,2012-05-21,7.3,manhattan
134,2012-05-24,13,manhattan
134,2012-05-27,14.7,manhattan
134,2012-06-02,7.5,manhattan
134,2012-06-05,4.7,manhattan
134,2012-06-08,10.7,manhattan
134,2012-06-11,9.4,manhattan
134,2012-06-14,7.8,manhattan
134,2012-06-17,9.9,manhattan
134,2012-06-20,22.8,manhattan
134,2012-06-23,9.2,manhattan
134,2012-06-26,4,manhattan
134,2012-06-29,24,manhattan
134,2012-07-02,7.4,manhattan
134,2012-07-05,14.1,manhattan
134,2012-07-08,12.2,manhattan
134,2012-07-11,8.7,manhattan
134,2012-07-14,17.2,manhattan
134,2012-07-17,18.8,manhattan
134,2012-07-20,8,manhattan
134,2012-07-23,14.6,manhattan
134,2012-07-26,14.2,manhattan
134,2012-07-29,8.3,manhattan
134,2012-08-01,10.9,manhattan
134,2012-08-04,14.1,manhattan
134,2012-08-07,7.9,manhattan
134,2012-08-10,10.5,manhattan
134,2012-08-13,9.3,manhattan
134,2012-08-16,11.4,manhattan
134,2012-08-19,8.3,manhattan
134,2012-08-22,14.6,manhattan
134,2012-08-25,14,manhattan
134,2012-08-28,10.8,manhattan
134,2012-08-31,23.4,manhattan
134,2012-09-03,6.7,manhattan
134,2012-09-06,8,manhattan
134,2012-09-09,5.1,manhattan
134,2012-09-12,9.2,manhattan
134,2012-09-15,6.1,manhattan
134,2012-09-18,6,manhattan
134,2012-09-21,6,manhattan
134,2012-09-24,5.8,manhattan
134,2012-09-27,16.3,manhattan
134,2012-09-30,7,manhattan
134,2012-10-03,21.5,manhattan
134,2012-10-06,13.6,manhattan
134,2012-10-09,5.3,manhattan
134,2012-10-12,6.5,manhattan
134,2012-10-15,7.6,manhattan
134,2012-10-18,9.2,manhattan
134,2012-10-21,8.2,manhattan
134,2012-10-24,13.8,manhattan
134,2012-10-27,7.6,manhattan
134,2012-11-08,5.6,manhattan
134,2012-11-11,21.2,manhattan
134,2012-11-14,6.1,manhattan
134,2012-11-17,12.4,manhattan
134,2012-11-20,13,manhattan
134,2012-11-23,17.1,manhattan
134,2012-11-26,13.6,manhattan
134,2012-11-29,20.4,manhattan
134,2012-12-02,27.4,manhattan
134,2012-12-05,7.3,manhattan
134,2012-12-08,25.7,manhattan
134,2012-12-11,5.5,manhattan
134,2012-12-14,19.4,manhattan
134,2012-12-17,8,manhattan
134,2012-12-20,6.7,manhattan
134,2012-12-23,7.7,manhattan
134,2012-12-26,6.1,manhattan
134,2012-12-29,10.8,manhattan
124,2012-01-01,10.1,queens
124,2012-01-02,4,queens
124,2012-01-03,4.3,queens
124,2012-01-04,9,queens
124,2012-01-05,14.2,queens
124,2012-01-06,16,queens
124,2012-01-07,12.4,queens
124,2012-01-08,3.7,queens
124,2012-01-09,5.2,queens
124,2012-01-10,14.7,queens
124,2012-01-11,10.4,queens
124,2012-01-12,5.2,queens
124,2012-01-13,10.5,queens
124,2012-01-14,7.2,queens
124,2012-01-15,3.3,queens
124,2012-01-16,6.4,queens
124,2012-01-17,12.1,queens
124,2012-01-18,4.4,queens
124,2012-01-19,3.7,queens
124,2012-01-20,6,queens
124,2012-01-21,6.7,queens
124,2012-01-22,8,queens
124,2012-01-23,6.9,queens
124,2012-01-24,11.3,queens
124,2012-01-25,8.6,queens
124,2012-01-26,12.3,queens
124,2012-01-27,5.7,queens
124,2012-01-28,4.9,queens
124,2012-01-29,3.5,queens
124,2012-01-30,5.7,queens
124,2012-01-31,8.7,queens
124,2012-02-01,10.1,queens
124,2012-02-02,9,queens
124,2012-02-03,5.2,queens
124,2012-02-04,7.2,queens
124,2012-02-05,3.9,queens
124,2012-02-06,11.4,queens
124,2012-02-07,10.3,queens
124,2012-02-08,7.8,queens
124,2012-02-09,10.4,queens
124,2012-02-10,18.7,queens
124,2012-02-11,19.6,queens
124,2012-02-12,4.1,queens
124,2012-02-13,8.4,queens
124,2012-02-14,10.9,queens
124,2012-02-15,20,queens
124,2012-02-16,15.8,queens
124,2012-02-17,10.7,queens
124,2012-02-18,7.7,queens
124,2012-02-19,4.7,queens
124,2012-02-20,3.8,queens
124,2012-02-21,6.1,queens
124,2012-02-22,10.9,queens
124,2012-02-23,7.2,queens
124,2012-02-24,6.5,queens
124,2012-02-25,4,queens
124,2012-02-26,4,queens
124,2012-02-27,14.9,queens
124,2012-02-28,7.9,queens
124,2012-02-29,8.7,queens
124,2012-03-01,4.2,queens
124,2012-03-02,5.7,queens
124,2012-03-03,5.7,queens
124,2012-03-04,5.4,queens
124,2012-03-05,4.2,queens
124,2012-03-06,8,queens
124,2012-03-07,11.2,queens
124,2012-03-08,8.2,queens
124,2012-03-09,3.8,queens
124,2012-03-10,8.3,queens
124,2012-03-11,8.4,queens
124,2012-03-12,12.8,queens
124,2012-03-13,14.4,queens
124,2012-03-14,8.4,queens
124,2012-03-15,9.2,queens
124,2012-03-16,16.2,queens
124,2012-03-17,17.5,queens
124,2012-03-18,14.8,queens
124,2012-03-19,12.8,queens
124,2012-03-20,8,queens
124,2012-03-21,11.5,queens
124,2012-03-22,12.4,queens
124,2012-03-23,10.7,queens
124,2012-03-24,4.5,queens
124,2012-03-25,6.3,queens
124,2012-03-26,6.4,queens
124,2012-03-27,7.3,queens
124,2012-03-28,9.7,queens
124,2012-03-29,4.4,queens
124,2012-03-30,3.8,queens
124,2012-03-31,5.1,queens
124,2012-04-01,11.3,queens
124,2012-04-02,3.8,queens
124,2012-04-03,3.8,queens
124,2012-04-04,5,queens
124,2012-04-05,2.8,queens
124,2012-04-06,2.8,queens
124,2012-04-07,3.4,queens
124,2012-04-08,3.7,queens
124,2012-04-09,4.7,queens
124,2012-04-10,7.2,queens
124,2012-04-11,4.3,queens
124,2012-04-14,11.5,queens
124,2012-04-15,28.4,queens
124,2012-04-16,19.8,queens
124,2012-04-17,9.5,queens
124,2012-04-18,4.3,queens
124,2012-04-24,5.8,queens
124,2012-04-25,8.5,queens
124,2012-04-26,12.7,queens
124,2012-04-27,3.8,queens
124,2012-04-28,6.5,queens
124,2012-04-29,6.3,queens
124,2012-04-30,5.1,queens
124,2012-05-01,7,queens
124,2012-05-02,4.7,queens
124,2012-05-03,6.6,queens
124,2012-05-04,9.7,queens
124,2012-05-05,13,queens
124,2012-05-06,5.2,queens
124,2012-05-07,3.6,queens
124,2012-05-08,5.5,queens
124,2012-05-09,10.3,queens
124,2012-05-10,4.9,queens
124,2012-05-11,4.2,queens
124,2012-05-12,8.7,queens
124,2012-05-13,12.1,queens
124,2012-05-14,9.3,queens
124,2012-05-15,6.4,queens
124,2012-05-16,9.3,queens
124,2012-05-17,5.2,queens
124,2012-05-18,4.3,queens
124,2012-05-19,5.4,queens
124,2012-05-20,5.2,queens
124,2012-05-22,2.9,queens
124,2012-05-23,8,queens
124,2012-05-24,6.6,queens
124,2012-05-25,5.4,queens
124,2012-05-26,11.5,queens
124,2012-05-27,12.3,queens
124,2012-05-28,23.3,queens
124,2012-05-29,12,queens
124,2012-06-03,10,queens
124,2012-06-05,2.7,queens
124,2012-06-06,6.7,queens
124,2012-06-07,7.9,queens
124,2012-06-08,10.1,queens
124,2012-06-09,11.9,queens
124,2012-06-10,15.1,queens
124,2012-06-11,6.8,queens
124,2012-06-12,4.7,queens
124,2012-06-13,2.6,queens
124,2012-06-15,6.8,queens
124,2012-06-16,4.7,queens
124,2012-06-18,6.1,queens
124,2012-06-19,4.8,queens
124,2012-06-20,20,queens
124,2012-06-21,29.8,queens
124,2012-06-24,6.4,queens
124,2012-06-26,2.8,queens
124,2012-06-29,22.1,queens
124,2012-07-01,17.2,queens
124,2012-07-02,6.3,queens
124,2012-07-03,11.2,queens
124,2012-07-04,15.5,queens
124,2012-07-05,13,queens
124,2012-07-06,11.2,queens
124,2012-07-07,16.5,queens
124,2012-07-08,10.6,queens
124,2012-07-09,4.3,queens
124,2012-07-10,7.3,queens
124,2012-07-11,5.7,queens
124,2012-07-12,7.3,queens
124,2012-07-14,12.5,queens
124,2012-07-18,19.1,queens
124,2012-07-19,11.8,queens
124,2012-07-20,6.6,queens
124,2012-07-21,4.2,queens
124,2012-07-22,5,queens
124,2012-07-23,12,queens
124,2012-07-24,15.1,queens
124,2012-07-25,4.6,queens
124,2012-07-26,12.7,queens
124,2012-07-27,7.2,queens
124,2012-07-28,7.7,queens
124,2012-07-29,5.6,queens
124,2012-07-31,5.6,queens
124,2012-08-01,7.7,queens
124,2012-08-02,16.2,queens
124,2012-08-03,16.8,queens
124,2012-08-04,9.7,queens
124,2012-08-05,7.4,queens
124,2012-08-06,8.5,queens
124,2012-08-07,5.5,queens
124,2012-08-08,10.5,queens
124,2012-08-09,10.5,queens
124,2012-08-10,6.7,queens
124,2012-08-11,6.7,queens
124,2012-08-12,9.8,queens
124,2012-08-14,12.2,queens
124,2012-08-15,10,queens
124,2012-08-16,8.9,queens
124,2012-08-17,17.5,queens
124,2012-08-18,5.3,queens
124,2012-08-19,5.4,queens
124,2012-08-20,8.5,queens
124,2012-08-21,9.1,queens
124,2012-08-22,11.7,queens
124,2012-08-23,14.4,queens
124,2012-08-24,16.9,queens
124,2012-08-25,11,queens
124,2012-08-26,8,queens
124,2012-08-27,5.4,queens
124,2012-08-28,7.3,queens
124,2012-08-29,5.1,queens
124,2012-08-30,7,queens
124,2012-09-01,16.5,queens
124,2012-09-02,7.4,queens
124,2012-09-03,4.3,queens
124,2012-09-04,6.2,queens
124,2012-09-05,7.7,queens
124,2012-09-06,6,queens
124,2012-09-07,12.3,queens
124,2012-09-08,6.5,queens
124,2012-09-09,3.5,queens
124,2012-09-10,3.7,queens
124,2012-09-11,3.7,queens
124,2012-09-12,8.5,queens
124,2012-09-13,7.1,queens
124,2012-09-14,5.3,queens
124,2012-09-15,3.2,queens
124,2012-09-16,4.2,queens
124,2012-09-17,8.2,queens
124,2012-09-18,5.5,queens
124,2012-09-19,2.9,queens
124,2012-09-20,3.7,queens
124,2012-09-21,3.4,queens
124,2012-09-22,7.8,queens
124,2012-09-23,5.8,queens
124,2012-09-24,4.9,queens
124,2012-09-25,6.5,queens
124,2012-09-26,9.6,queens
124,2012-09-27,14.7,queens
124,2012-09-28,8.5,queens
124,2012-10-02,10.1,queens
124,2012-10-03,11.7,queens
124,2012-10-04,17.2,queens
124,2012-10-05,14,queens
124,2012-10-06,13,queens
124,2012-10-07,6.5,queens
124,2012-10-08,5.1,queens
124,2012-10-09,3.5,queens
124,2012-10-10,4.1,queens
124,2012-10-11,3.9,queens
124,2012-10-12,5,queens
124,2012-10-13,2.1,queens
124,2012-10-14,4.7,queens
124,2012-10-15,7.2,queens
124,2012-10-16,3,queens
124,2012-10-17,7.8,queens
124,2012-10-18,8.4,queens
124,2012-10-19,4.2,queens
124,2012-10-20,7,queens
124,2012-10-21,5.2,queens
124,2012-10-22,5.2,queens
124,2012-10-23,19.7,queens
124,2012-10-24,8,queens
124,2012-10-25,4.3,queens
124,2012-10-26,3.4,queens
124,2012-10-27,5.7,queens
124,2012-10-28,3.3,queens
124,2012-10-29,2.2,queens
124,2012-10-30,3.2,queens
124,2012-10-31,3.5,queens
124,2012-11-01,5.2,queens
124,2012-11-02,3,queens
124,2012-11-03,1.7,queens
