date,pm25,bc,Na,Al,Si,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Ba,Pb
6/10/2001,12.10281569,0.554607569,0.134506886,0.077502006,0.151089324,0.674337826,0.001319557,0.053046208,0.042973587,0.006157935,0.004706421,0.000527823,0,0.114009761,0.006685758,0.005014318,0.011260223,0,4.39852E-05,0.029206204,0.006377861
6/11/2001,18.54642991,1.648807292,0.274478953,0.081875202,0.099257264,2.200735382,0.003327548,0.036165196,0.03038577,0.003677817,0.004903755,0.000963238,0,0.078766572,0.003196198,0.004203219,0.014492349,0,0,0.001182155,0.007355633
6/12/2001,21.7964581,1.297639236,0.305223396,0.069973227,0.094764768,2.588200978,0.002515084,0.033279949,0.02923785,0.00467087,0.007141042,4.49122E-05,0.001392279,0.093597051,0.005344553,0.007769813,0.010778931,0,0,0.019581725,0.010868755
6/13/2001,21.26611526,2.343097222,0.373508977,0.083807351,0.087567356,3.027483921,0.000407711,0.033432338,0.048744167,0.005526755,0.007293505,0.000271808,0,0.108677748,0.007927722,0.005617358,0.023375456,0,0.00072482,0.022514732,0.004167717
6/14/2001,42.95142437,1.474614583,0.605797477,0.115575556,0.101487243,6.631227814,0.00132747,0.073310616,0.029075881,0.005481168,0.005309881,0.000299751,0,0.08688507,0.003297265,0.004367805,0.010705405,0,0.001284649,0.009592043,0.007579427
6/15/2001,24.35822652,1.170122222,0.447571192,0.170602788,0.228007145,3.908762298,0.00156676,0.086563507,0.036079008,0.006919858,0.003916901,0,0.002001971,0.090741534,0.002872394,0.003786337,0.00970521,0.000652817,0.000435211,0.021064222,0.005962393
6/16/2001,15.55918158,0.477870139,0.492853512,0.372543784,0.617458451,2.037244728,0.001183374,0.086473987,0.07740145,0.019153133,0.006179844,0.000394458,0,0.173167117,0.004163725,0.000701259,0.022045826,0,0,0.019810564,0.019503763
6/17/2001,8.96315007,0.465984722,0.239413862,0.062386829,0.101907299,0.844689465,0.001013345,0.027448442,0.020971844,0.003789031,0.00409744,0.000132175,0,0.044939665,0.002158866,0.00555137,0.007225593,0,0.000264351,0.012468554,0.007930529
6/18/2001,11.62107473,0.726085417,0.078381757,0.043535416,0.073834625,0.784943101,9.00422E-05,0.036196975,0.019764268,0.00243114,0.001350633,0.000585274,0,0.056276391,0,0.00162076,0.004322027,0,0,0.000900422,0.00364671
6/19/2001,20.20786644,1.02325,0.271239277,0.077935365,0.082171453,2.426845889,0.002074818,0.043614411,0.02939326,0.002420621,0.006138004,4.32254E-05,0,0.065227103,0.004106411,0.006959287,0.008731527,0,0,0.015517912,0.005965103
6/20/2001,25.13127304,1.191826389,0.326236058,0.081656638,0.084476873,3.224178947,0.002169411,0.04911547,0.039570061,0.00585741,0.006725175,0.000954541,0,0.072501723,0.003948328,0.004816093,0.01049995,0,0.00464254,0.009371856,0.007983433
6/21/2001,16.54613377,1.302704861,0.351927615,0.059510277,0.092769959,1.476149512,0.00276792,0.052545833,0.054688739,0.005178689,0.0069198,0.000625014,0,0.076430303,0.011160967,0.005401908,0.019955809,0,0.000892877,0.027634555,0.004017948
6/22/2001,10.80787736,1.305729167,0.257155861,0.051566517,0.085853965,1.3253001,0.000721841,0.027700649,0.030272207,0.005098002,0.004601736,0.000135345,0,0.06388293,0.002436213,0.000135345,0.010150889,0,0.002345983,0.016963264,0.00383478
6/23/2001,10.21372961,0.686209042,0.544135153,0.095626689,0.135494108,1.50770495,0.001699418,0.056815665,0.041245325,0.004133719,0.00450116,0.000321511,0,0.061454616,0.00220465,0.002020929,0.007624414,0.001561627,0,0.024618591,0.005833136
6/24/2001,6.815222178,0.307617683,0.241041447,0.038633529,0.043441815,0.760043612,0.000376301,0.026508287,0.015721003,0.001630636,0.00317765,0,0,0.037128327,0.001547014,0.002215992,0.004139307,0,0,0,0.001296147
6/25/2001,15.36135053,1.124112847,0.188236806,0.042073884,0.063286135,1.391330767,0.00043827,0.031949856,0.020072749,0.005303063,0.005522197,0.00100802,0,0.076171262,0.00302406,0.003549984,0.008984527,0,0.000788885,0.012797473,0.007275276
6/26/2001,17.04984119,1.420755208,0.139919907,0.073205177,0.123230187,1.305330432,0.001412886,0.043446257,0.040046499,0.006578752,0.004062048,0.000441527,0,0.083007077,0.002914078,0.003488063,0.017352011,0,0.000220764,0.021104991,0.003223147
6/27/2001,30.10762401,0.936231944,0.356098479,0.107870398,0.113277436,4.355188486,0.001622111,0.049789804,0.045058646,0.005361979,0.00198258,0.000856114,0,0.090252468,0.00067588,0,0.011715248,0,0,0.022484264,0.008966671
6/28/2001,11.29948694,0.860248403,0.094088315,0.101746666,0.177600811,1.065559283,0.001732246,0.042895884,0.049642527,0.007065741,0.003145394,0.00050144,0.000774952,0.092903094,0.000592611,0.004968811,0.011624283,0,0.000683781,0.019009122,0.001139636
6/29/2001,9.341359181,0.842995833,0.060309126,0.072837109,0.119327995,0.773363609,0.00033297,0.036668282,0.021851133,0.004661575,0.003496181,0.00070756,0,0.062972883,0.001498363,0.004536711,0.008657211,0,0.003204833,0.026804056,0.004952923
6/30/2001,30.9440989,0.725517361,0.496985027,0.084959452,0.05651149,4.877415757,0.002306591,0.055998915,0.021357328,0.003417173,0.001366869,0,0,0.050275151,0.001580442,0.00311817,0.008500217,0,0.001665872,0,0.010123374
7/1/2001,16.59101819,0.486326389,0.3340469,0.090878126,0.058355189,2.725147433,0,0.044619343,0.023350937,0.002481314,0.001728058,0.000398783,0,0.041783556,0.00106342,0.001949604,0.005582957,0,0.001284966,0.0226863,0.008019961
7/2/2001,3.792721508,0.321185417,0.034934896,0.052538102,0.074892815,0.245313567,0.000543029,0.025929658,0.023621782,0.003710701,0.000950302,0.001040806,0,0.048148614,0.000950302,0.006154334,0.006652111,0,0.000588282,0.00479676,0.003077167
7/3/2001,7.431313057,0.744589931,0.222974145,0.059960213,0.178444188,0.634493965,0.001297439,0.12464681,0.020666348,0.005421441,0.002826563,0.000417034,0,0.050646455,0.002455867,0.002270518,0.014642525,0,0.003475283,0.012186658,0.009869803
7/4/2001,14.10262306,0.535210069,0.18460249,0.100762551,0.035004893,1.925698616,0.002534097,,0.010995402,0.011553762,0.004466882,0.000257705,0.000171803,0.039557676,0.001889835,0.009749829,0.009749829,0.001417376,0,0.034059976,0.011596713
7/5/2001,12.59433923,0.82535625,0.197591457,0.045612912,0.076859933,1.567091319,0,0.070910423,0.019444741,0.00464352,0.00227339,0.00053207,0,0.046580312,0.00091903,0.00140273,0.00996422,0.00082229,0,0.00909356,0.0091903
7/6/2001,5.843243793,0.499112292,0.082001026,0.023518288,0.044756285,0.588314887,0.000223558,0.015470205,0.015693762,0.002950964,0,0.000894231,0,0.037870703,0,0.000625962,0.003219233,0,0,0,0.008316353
7/7/2001,9.777836928,0.401190278,0.185809676,0.038674912,0.042166397,1.048161737,0.000581914,0.046060746,0.015532633,0.002909571,0.002282894,0.000537152,0.000358101,0.040241604,0.001611455,0.005326753,0.005640091,0,0,0.018800304,0.010922082
7/8/2001,12.42576141,0.398756944,0.289147395,0.043848418,0.052113775,1.619309467,0.001120726,0.035629758,0.014429352,0.00228815,0.0030353,0.000186788,0,0.035022698,0.002755119,0,0.008405448,0,0,0.014289261,0.007798387
7/9/2001,22.6977119,1.363368056,0.294976739,0.0678874,0.086099007,2.709767471,0.001795511,0.055532577,0.031848938,0.004403276,0.004317775,0,0,0.077548957,0.001539009,0.003633771,0.010559312,0,0.001197007,0.003633771,0.00855005
7/10/2001,,1.082312847,,,,,,,,,,,,,,,,,,,
7/11/2001,8.007995324,1.144198611,0.085403912,0.040849185,0.087036115,0.61741382,0.002029225,0.024350702,0.028232698,0.003220292,0.001191067,0.000176454,0.003264406,0.06903777,0.001014613,0.001676316,0.006617039,0,0,0,0.004720154
7/12/2001,4.247593544,0.43530625,0.054700717,0.030732753,0.043455934,0.23027165,0.001254398,0.013932779,0.016307175,0.002105597,0.000358399,0.000940799,0,0.04614393,0.000403199,0.001343998,0.004300793,0,0,0.004255994,0.005779191
7/13/2001,5.209217211,0.425321528,0.135732075,0.030274812,0.04403609,0.472654038,0.000871548,0.018990564,0.016375921,0.002339417,0.00050458,0,0,0.044724154,0.002431159,0.0039449,0.004862318,0,0,0.009770508,0.007201736
7/14/2001,4.741099811,0.440433782,0.091222491,0.03493359,0.04023038,0.251765668,0.001135026,0.02795528,0.01080377,0.003531193,0.001303178,0.000378342,0.000504456,0.031864815,0.000504456,0,0.002396167,0,0,0.017235586,0.003447117
7/15/2001,6.889710087,0.420279783,0.063867033,0.024252211,0.03439326,0.475377859,0.009623208,0.039830589,0.016009912,0.003020738,0.001553522,0.000604148,0,0.047296127,0.002977585,0.005523635,0.003063891,0,0.000819915,0.018124428,0.011867185
7/16/2001,8.418935041,0.919985764,0.082481956,0.068822804,0.108746179,0.417504514,0.001010162,0.026176382,0.035663125,0.005929214,0.002459526,0.000746642,0,0.085073243,0.001493284,0.001098003,0.010980026,0,0.000746642,0.006368415,0.009135382
7/17/2001,13.24920601,1.353746528,0.104510031,0.017622194,0.04063524,0.813927931,0.004122416,0.024372084,0.020340271,0.002400967,0.005436152,0.000634218,0,0.0784165,0.003669403,0.005526755,0.00928676,0,0,0.031076672,0.001630846
7/18/2001,12.51762509,1.637269097,0.105601988,0.062280444,0.076843077,1.480809146,0.001877572,0.022347689,0.048175755,0.004625239,0.004625239,0.000457944,0,0.07624775,0.003114022,0.005174772,0.008838328,0,0,0.040619672,0.003800939
7/19/2001,12.28304364,1.362571875,0.239239178,0.034825136,0.066366512,1.398319943,0.001166599,0.024801027,0.030806851,0.004234322,0.007129215,0.000129622,0,0.091124332,0.00393187,0.00950562,0.007604496,0,0.000993769,0,0.004536773
7/20/2001,14.23084956,1.558958333,0.082057984,0.069939716,0.11265661,1.044681229,0.002466933,0.037090555,0.032329807,0.005366661,0.004847307,0.000173118,0,0.083399649,0.003159405,8.65591E-05,0.007444079,0,0.001428224,0.035316094,0.008093272
7/21/2001,11.82977774,0.899188194,0.131056276,0.041677579,0.063424328,0.970365651,0,0.030693477,0.015368884,0.002923188,0.004163329,0.000531489,0,0.076091478,0.002878898,0.004473364,0.004561945,0,0.001860211,0.014660232,0.007706587
7/22/2001,11.30222578,0.561587153,0.120165118,0.046718316,0.063542337,1.154661504,0.00076884,0.027316421,0.013251178,0.003753747,0.003663295,0.000271355,0,0.051738387,0.001130647,0.005065297,0.006919557,0,0,0.023472223,0.005517555
7/23/2001,21.32709257,0.801272569,0.424460597,0.057929209,0.060834894,3.072461928,0.001937123,0.031362948,0.023014869,0.00488893,0.004519954,0.000645708,0,0.062679773,0.002167733,0,0.008809298,0,0.00046122,0.008486445,0.010054592
7/24/2001,25.7149711,0.898277778,0.541738294,0.10148289,0.1214307,3.66269869,0.002041567,0.041724524,0.033898518,0.007060419,0.005529244,0.000595457,0.000510392,0.0741344,0.005444179,0.003147416,0.006507495,0.000850653,0.003019818,0.009527312,0.004636058
7/25/2001,12.62097147,0.834334028,0.136328159,0.071630784,0.120901323,1.163036063,0.001733352,0.029640324,0.047667188,0.004073378,0.003336703,0,0,0.074360814,0.002123357,0.000303337,0.007323413,0,0.002036689,0.003943376,0.005070055
7/26/2001,6.913396462,1.520517014,0.123165541,0.064593287,0.099125681,0.460786106,0.000752629,0.029308263,0.041704507,0.004294413,0.006552301,0.001062535,0,0.091289484,0.006109578,0.002434977,0.010094085,0,0,0.013458779,0.003453239
7/27/2001,6.021371424,0.917969444,0.13436874,0.054057919,0.131353203,0.393527457,0.001241691,0.029623207,0.036142087,0.005277188,0.004168535,0,0,0.080532551,0.001152999,0.002838152,0.011396952,0,8.86922E-05,0.021729598,0.008514455
7/28/2001,8.657762386,0.622711111,0.179647856,0.055911744,0.228348126,0.809784621,0.00223647,0.033181908,0.021360568,0.003833948,0.005203215,0,0,0.055044541,0.003103672,0,0.019854374,0,0.00082156,0.03158443,0.004701151
7/29/2001,11.58667344,0.557999167,0.17185323,0.058071967,0.077180587,0.976985196,0.003771984,0.034030753,0.02466297,0.005388548,0.005347098,0.00107771,0,0.080413716,0.002735724,0.00451809,0.008580226,0,0,0.016124194,0.002901526
7/30/2001,7.401184459,1.063034722,0.037235941,0.060963029,0.074168798,0.719606205,0.00090925,0.023770385,0.030524812,0.00523901,0.004589546,0.000303083,0,0.073086358,0.003680296,0.001515416,0.005368903,0,0.000822655,0.010045045,0.013032579
7/31/2001,10.33911779,0.981776042,0.108335131,0.075471408,0.093010538,0.694965878,0.000354326,0.030206279,0.033483794,0.004384782,0.00181592,0.001018687,8.85815E-05,0.069093542,0.00062007,0.001284431,0.007175099,0.000177163,0,0.023828414,0.011338427
8/1/2001,19.71089379,1.572506944,0.276051103,0.083694187,0.142735321,1.663157191,0.003290078,0.050973681,0.042816089,0.007391409,0.005994253,0.000180278,0.000856322,0.132324251,0.004957652,0.0072562,0.01460254,0,0,0.004642165,0.011042044
8/2/2001,23.50168304,1.323520139,0.360958329,0.07022839,0.104448102,3.185368952,0.003210965,0.04004532,0.035366485,0.00591735,0.004724706,0,0.000688064,0.091374888,0.002522901,0.007247607,0.011788828,0,0.001330257,0.011559474,0.00545864
8/3/2001,23.8563708,1.247675347,0.313687456,0.091383983,0.083887313,3.31625018,0.000753855,0.039200462,0.043011618,0.007161623,0.00603084,0.000167523,0,0.076013716,0.004690654,0.002889778,0.012648012,0.002052161,0,0.00100514,0.008376167
8/4/2001,25.05940147,1.216149306,0.292716564,0.045380083,0.03928361,2.831811648,0.004250358,0.044263828,0.01949154,0.00399276,0.007899655,0,0,0.080284537,0.003434633,0,0.008071387,0,0.000944524,0.028893847,0.005710077
8/5/2001,35.38860925,1.159744792,0.650964263,0.063928876,0.033836924,5.407255029,0.005903838,0.040886283,0.020883727,0.003304387,0.018768919,0,0,0.078424121,0.008855757,0.002423217,0.009164167,0,0.002907861,0.009340401,0.012336379
8/6/2001,37.41607754,1.09553125,0.702658135,0.114902596,0.088729595,5.775449475,0.002719852,0.043071753,0.03348539,0.004503361,0.00610852,0.000133763,0,0.070939088,0.004860063,0,0.00807038,0,0.002541501,0.019083551,0.004770888
8/7/2001,27.55251354,1.162435764,0.30233492,0.106975822,0.137887071,3.701610715,0.001602806,0.049320616,0.049824355,0.006457017,0.003205611,0.000549533,0,0.093237488,0.0024729,0.003526172,0.010349544,0,0,0,0.0032972
8/8/2001,25.14739919,1.623934028,0.315616948,0.110660036,0.157662374,2.952464852,0.001294025,0.056644915,0.058064168,0.005050873,0.00409079,0.000500913,0,0.11466734,0.001711453,0.003464648,0.014818677,0,0,0.012940253,0.009225148
8/9/2001,41.69662929,1.350020833,0.477026499,0.162823893,0.163601302,5.138065592,0.004275747,0.061501651,0.056707632,0.006478404,0.003757474,0.000215947,0.004880398,0.109657789,0.002375415,0.004837208,0.014166111,0,0.000604651,0.009112955,0.008681062
8/10/2001,29.25235188,1.671296875,0.499626737,0.08502244,0.073686114,4.275233475,0.001656848,0.035491418,0.036101836,0.009941085,0.003444499,0,0,0.063527023,0.002746879,0.006452985,0.009112661,0.001002829,0,0.008938256,0.004490929
8/11/2001,5.887917402,1.032730556,0.151135875,0.053350019,0.058122257,0.452417162,0.001800845,0.01818853,0.023230894,0.002296077,0.002341098,0.000180084,0,0.040023769,0.001575739,0.00283633,0.002701267,9.00422E-05,0,0,0.001935908
8/12/2001,9.547609153,0.612040972,0.134319405,0.031014563,0.027085744,1.034851056,0.00097065,0.011971344,0.011601573,0.002819506,0.005546569,0.000785764,0,0.027131965,0.00198752,0.005639012,0.002727063,0,0.000831985,0.033926512,0.003559048
8/13/2001,15.74497687,0.97610625,0.160099232,0.045962098,0.039568093,2.076805915,0.000705832,0.029811009,0.020676716,0.002947885,0.004774744,0.001037988,0.000705832,0.067095529,0.004027393,0.006643122,0.011210268,0,0,0.020012404,0.006144888
8/14/2001,12.78724643,1.616524306,0.143717235,0.088708974,0.129976041,0.806947272,0.002391664,0.045354637,0.058617499,0.006392264,0.009175291,0.000434848,0,0.12197484,0.007001051,0.005870447,0.013915133,0,0.000130454,0.018307097,0.006087871
8/15/2001,11.5854235,1.598176042,0.096807577,0.057428224,0.139468543,0.547009374,0.00079823,0.033658704,0.028958015,0.006563226,0.004922419,0.001108653,0,0.097960576,0.002039921,0.002882498,0.013037759,0,0.002838152,0.003813766,0.008603147
8/16/2001,9.533726649,0.952161458,0.129272366,0.057086465,0.073775316,0.828747128,0.000309053,0.027108345,0.016026595,0.003046377,0.004856544,0,0,0.055894404,0.001986768,0.001236211,0.005651251,0,0,0,0.007991222
8/17/2001,22.08779171,0.86200625,0.415609447,0.051227466,0.050856923,2.728765738,0.001204262,0.038906936,0.020935637,0.002779067,0.004817049,0.001343216,0,0.053497037,0.002825385,0.003612787,0.010745725,0.003983329,0.002825385,0.011347856,0.010745725
8/18/2001,11.31327816,0.553326736,0.170186766,0.038832211,0.06942463,1.341815054,0.000876574,0.029759674,0.01595364,0.003155665,0.001577832,0.00065743,0,0.053032703,0.001753147,0,0.013586891,0.000569773,0.000219143,0.011351628,0.009686138
8/19/2001,18.01140433,0.892476736,0.296662913,0.054850374,0.027207181,2.560221864,0.002485271,0.031305698,0.018312525,0.00104643,0.002528873,0.001090031,0,0.056550823,0.001613246,0.003924113,0.010159092,0,0.00139524,0.006322181,0.010333497
8/20/2001,19.09611547,1.556637153,0.280913728,0.047172305,0.046288929,2.420584121,0.002738467,0.022437763,0.032508255,0.006581155,0.009717142,0,0,0.060113771,0.006846168,0.003312662,0.006801999,0.001810922,0.000795039,0.004770233,0.003135987
8/21/2001,26.10363964,2.310857639,0.509297532,0.063464551,0.068603203,3.882800763,0.002503446,0.031315035,0.028372388,0.004479851,0.005709614,0.000570961,0,0.103914967,0.00439201,0.000614881,0.011594908,0.001185843,0.003381848,0.002152085,0.006719776
8/22/2001,9.94983686,0.864844444,0.108577022,0.06996982,0.103808436,0.950782567,0.000366814,0.027694477,0.026685738,0.003897402,0.001008739,0.000733629,0,0.079369436,0.001604812,0.002842811,0.008345024,0,0,0.014122349,0.005777325
8/23/2001,21.12939286,1.273983681,0.202690726,0.061724074,0.073307571,2.62085822,0.000859553,0.03589656,0.027996861,0.00454335,0.00339728,0.00073676,0,0.081043546,0.00114607,0.004584281,0.011010462,0,0.002087485,0.025540996,0.013507258
8/24/2001,8.999569601,1.435019097,0.159497377,0.062453792,0.156265502,0.598071489,0.001965329,0.037210231,0.052408777,0.005022508,0.002576765,0.000829806,0,0.095471321,0.002707787,0.001441241,0.014019348,0,0.001353893,0.013407912,0.003886984
8/25/2001,7.676565253,0.677948958,0.232357334,0.040099807,0.027693237,0.577171365,0.000310164,0.026009488,0.022243208,0.001772367,0.002835787,0.000753256,0,0.036377836,0.001107729,0.007709797,0.005848812,0,0,0.014001701,0.002614242
8/26/2001,6.490037128,0.286233264,0.321693368,0.028751684,0.042720662,0.617347476,0.001717868,0.018037613,0.017675957,0.000678106,0.003209701,0.000316449,0,0.030107895,0.002124731,0.006328987,0.003300115,0,0.000406863,0.017269093,0.005289225
8/27/2001,21.50232879,0.786089583,0.419709644,0.049580062,0.041347725,3.040290341,0.001720884,0.034929293,0.028417841,0.003302237,0.00372083,0.00120927,0,0.071393429,0.003534789,0.003116195,0.00865093,0,0.001999946,0.01106947,0.005302183
8/28/2001,26.57485427,1.490431944,0.107916605,0.038232547,0.058620264,1.372133531,0.001606035,0.025518106,0.023510562,0.002765949,0.002498276,8.92241E-05,0,0.057951083,0.001784483,0.002096767,0.011019182,0.000936854,0.000490733,0.02172608,0.001427586
8/29/2001,8.78617532,0.988913542,0.109095467,0.03827988,0.086162618,0.5269732,0.004779504,0.027317715,0.038236032,0.002060887,0.002850163,0.000219243,0.002367828,0.070727889,0.001797795,0.000613881,0.032009522,0,0,0.015040091,0.020696568
